2	5	9	6	7	4
2	7	5	7	6	3.741657387
6	2	9	2	5	4.123105626
4	5	5	10	1	3.741657387
1	5	3	2	9	3
4	8	4	4	4	4
3	8	4	10	1	3.872983346
6	10	9	8	10	5
6	1	5	5	10	3.464101615
10	10	6	4	5	5.099019514
7	5	4	10	1	4
5	4	3	9	9	3.464101615
2	6	10	1	10	4.242640687
2	8	7	6	4	4.123105626
9	10	8	2	6	5.196152423
10	8	5	10	4	4.795831523
4	4	1	5	3	3
3	3	4	9	1	3.16227766
9	3	5	4	9	4.123105626
3	3	1	9	9	2.645751311
2	3	9	4	5	3.741657387
7	4	2	7	3	3.605551275
2	8	9	1	9	4.358898944
3	3	7	5	3	3.605551275
2	1	1	1	4	2
10	10	4	6	6	4.898979486
4	1	3	4	5	2.828427125
7	7	8	2	3	4.69041576
5	10	7	7	6	4.69041576
7	6	8	7	3	4.582575695
8	9	1	2	7	4.242640687
2	2	9	7	7	3.605551275
8	10	1	6	6	4.358898944
8	6	7	9	2	4.582575695
1	1	9	1	7	3.31662479
10	9	3	7	2	4.69041576
9	3	10	3	5	4.69041576
6	4	4	5	8	3.741657387
5	2	9	9	4	4
1	5	2	9	9	2.828427125
9	2	9	3	8	4.472135955
7	1	9	8	10	4.123105626
4	7	6	10	2	4.123105626
1	3	7	8	7	3.31662479
3	5	4	3	1	3.464101615
8	4	9	4	5	4.582575695
4	1	10	3	9	3.872983346
1	6	4	8	5	3.31662479
5	1	9	1	8	3.872983346
9	4	1	8	5	3.741657387
10	9	7	6	2	5.099019514
6	6	4	4	3	4
1	3	4	10	6	2.828427125
10	6	2	8	3	4.242640687
8	2	1	6	10	3.31662479
4	3	4	9	8	3.31662479
2	7	9	2	4	4.242640687
2	10	3	10	8	3.872983346
8	4	1	1	6	3.605551275
8	10	9	8	2	5.196152423
9	8	3	2	7	4.472135955
4	9	3	6	5	4
5	3	8	8	8	4
9	7	4	3	3	4.472135955
6	8	10	10	2	4.898979486
10	9	1	7	3	4.472135955
6	9	9	1	3	4.898979486
8	7	8	6	5	4.795831523
7	8	6	2	6	4.582575695
10	5	8	2	1	4.795831523
9	9	9	9	10	5.196152423
5	3	8	1	9	4
2	8	8	6	3	4.242640687
4	5	2	8	9	3.31662479
3	4	5	3	4	3.464101615
9	8	6	6	10	4.795831523
8	3	8	5	2	4.358898944
4	6	3	10	5	3.605551275
8	2	6	6	9	4
9	1	7	9	2	4.123105626
10	6	8	4	2	4.898979486
1	7	5	10	4	3.605551275
5	10	8	5	7	4.795831523
5	4	6	5	9	3.872983346
10	9	7	8	9	5.099019514
10	5	8	7	8	4.795831523
7	1	7	10	9	3.872983346
9	7	9	8	7	5
5	10	1	10	7	4
8	4	10	2	9	4.69041576
10	1	5	4	6	4
7	3	4	3	6	3.741657387
8	3	4	2	1	3.872983346
8	4	1	7	1	3.605551275
3	4	1	5	9	2.828427125
5	1	8	8	3	3.741657387
2	4	8	10	5	3.741657387
1	7	10	2	8	4.242640687
4	9	8	8	4	4.582575695
3	4	10	9	9	4.123105626
