1	1	4	0	7	0.434782609
2	9	7	6	4	5.005355536
7	5	2	5	0	15.2173913
5	7	7	7	0	15.2173913
8	9	8	4	7	18.96402205
5	3	1	1	6	5.894027798
9	5	9	1	5	15.14733105
0	7	8	3	0	0
10	4	6	4	3	12.70434891
9	2	2	10	7	5.167638247
10	6	6	10	6	14.29467706
5	7	4	3	2	12.54526174
0	4	1	7	5	0
0	4	10	0	8	0
4	0	8	10	1	0
5	5	10	2	0	10.86956522
5	0	6	8	7	0
7	1	5	4	8	1.963583347
5	7	3	10	3	10.77359557
1	1	3	4	8	0.304897021
8	6	1	9	7	15.51527492
7	1	5	5	10	1.803594333
7	4	4	0	4	12.17391304
6	2	7	9	2	3.506211764
2	2	9	3	9	1.036579403
5	7	8	7	3	9.732635765
7	1	9	2	10	1.922210457
0	10	8	3	0	0
2	9	2	10	4	5.634813043
2	5	1	7	5	3.458283445
8	0	10	10	8	0
6	5	3	8	8	8.139697513
9	0	3	5	2	0
7	3	3	1	10	7.374313886
0	3	0	0	4	0
7	1	8	3	3	2.223261059
1	6	0	5	9	2.608695652
8	3	3	0	4	10.43478261
1	10	10	1	0	4.347826087
2	8	1	10	3	5.618524866
1	9	8	3	5	2.650609771
1	3	8	10	0	1.304347826
10	8	8	9	4	20.01472947
8	3	5	1	7	8.299880267
1	0	6	9	9	0
3	6	6	1	4	6.451848896
5	8	0	6	9	17.39130435
6	4	1	10	0	10.43478261
2	2	0	10	0	1.739130435
6	8	7	0	3	20.86956522
8	0	2	10	1	0
8	0	1	9	9	0
7	1	7	3	3	2.262644259
1	1	2	10	6	0.294512197
9	9	8	4	3	24.69665874
7	0	5	0	3	0
9	6	4	9	2	17.15087102
10	4	0	2	4	17.39130435
9	6	4	3	7	16.78835562
9	3	7	2	3	9.158521584
8	10	6	7	6	20.57903865
4	6	8	10	6	5.344151999
6	7	3	4	1	15.87055575
8	10	9	0	1	34.7826087
1	7	10	0	0	3.043478261
3	2	2	0	1	2.608695652
3	5	9	8	7	3.300334076
10	6	10	8	5	13.95348837
4	9	1	6	1	14.14566672
10	1	6	6	7	2.572379832
8	5	3	1	1	16.17334539
1	3	4	3	4	1.002398967
10	10	7	2	2	35.34630215
1	9	2	8	0	3.913043478
7	8	6	8	3	16
3	3	5	10	8	2.093023256
8	7	7	5	10	13.42658836
9	2	0	5	3	7.826086957
10	10	4	8	7	26.33891952
10	0	1	2	8	0
2	5	2	7	9	2.921843136
7	0	1	5	7	0
0	10	6	4	7	0
6	9	3	3	5	18.17679727
0	4	1	4	0	0
5	4	7	4	5	5.741820274
9	1	8	3	9	2.387461786
7	9	7	6	3	18.40761176
1	6	7	7	1	2
0	3	7	8	7	0
5	3	7	9	3	4.08188511
9	8	5	1	2	27.52053966
4	0	4	4	3	0
10	2	5	10	6	4.960254956
7	5	9	5	7	8.589328167
10	1	5	10	1	3.325455572
3	1	2	8	0	1.304347826
7	8	10	8	5	13.02325581
3	10	0	6	2	13.04347826
8	3	9	7	1	7.757637459
