2	8	4	7	5	4.007333185
7	4	2	5	3	4.025351691
4	0	5	0	8	3.891820298
4	1	1	1	0	3.912023005
3	5	8	2	6	3.970291914
2	3	7	9	0	3.912023005
1	8	4	7	2	3.988984047
8	0	9	8	4	3.970291914
9	6	8	9	7	4.094344562
10	3	4	4	3	4.060443011
6	6	1	5	0	4.043051268
0	3	9	0	0	3.871201011
10	3	5	4	5	4.060443011
10	4	8	1	6	4.077537444
9	5	0	9	3	4.077537444
3	8	1	8	6	4.025351691
6	1	2	6	10	3.951243719
1	9	9	4	9	4.007333185
7	7	7	6	5	4.077537444
3	2	4	9	0	3.912023005
10	0	3	8	1	4.007333185
1	6	6	0	5	3.951243719
10	7	3	10	10	4.127134385
10	0	6	4	8	4.007333185
3	8	8	3	10	4.025351691
6	3	0	0	9	3.988984047
4	2	6	6	5	3.931825633
10	1	3	2	7	4.025351691
0	9	2	5	8	3.988984047
5	10	6	8	4	4.094344562
6	6	4	6	7	4.043051268
5	3	4	6	2	3.970291914
9	8	5	3	4	4.127134385
4	7	5	1	7	4.025351691
5	4	5	6	5	3.988984047
6	7	2	2	4	4.060443011
9	6	1	9	8	4.094344562
2	6	1	5	10	3.970291914
6	6	8	2	9	4.043051268
9	6	8	10	0	4.094344562
7	5	8	1	8	4.043051268
7	2	0	4	5	3.988984047
7	8	3	8	9	4.094344562
6	2	0	4	10	3.970291914
10	3	2	7	9	4.060443011
10	10	5	6	4	4.17438727
5	4	0	4	7	3.988984047
9	4	9	9	1	4.060443011
10	4	8	7	6	4.077537444
7	2	1	4	10	3.988984047
6	5	3	6	1	4.025351691
2	4	4	5	4	3.931825633
5	0	7	1	1	3.912023005
0	10	6	9	8	4.007333185
9	5	8	5	5	4.077537444
3	4	10	7	7	3.951243719
8	6	8	1	4	4.077537444
4	10	8	8	9	4.077537444
4	4	10	2	3	3.970291914
9	3	8	6	7	4.043051268
3	8	8	9	2	4.025351691
5	4	0	4	8	3.988984047
2	5	9	4	8	3.951243719
5	5	3	4	4	4.007333185
1	10	6	6	2	4.025351691
5	3	3	4	6	3.970291914
0	0	10	3	0	3.80666249
7	10	5	3	6	4.127134385
9	6	9	4	6	4.094344562
3	4	9	10	1	3.951243719
7	3	9	10	3	4.007333185
5	6	5	8	3	4.025351691
0	3	10	5	1	3.871201011
6	4	6	1	4	4.007333185
6	2	5	7	5	3.970291914
2	10	10	9	9	4.043051268
0	2	9	6	5	3.850147602
5	6	1	7	4	4.025351691
5	5	8	10	5	4.007333185
6	0	4	6	3	3.931825633
1	8	2	2	0	3.988984047
8	7	7	8	6	4.094344562
7	3	1	0	7	4.007333185
5	3	10	2	4	3.970291914
6	0	1	7	9	3.931825633
7	3	5	6	4	4.007333185
0	6	8	3	9	3.931825633
1	3	3	4	5	3.891820298
3	6	1	5	5	3.988984047
2	9	0	5	3	4.025351691
7	3	1	0	10	4.007333185
7	3	1	6	8	4.007333185
5	1	6	6	3	3.931825633
9	3	1	10	8	4.043051268
8	1	6	2	4	3.988984047
6	2	4	10	2	3.970291914
5	0	4	10	1	3.912023005
4	0	7	3	1	3.891820298
7	7	9	7	9	4.077537444
4	3	2	1	4	3.951243719
