2	2	10	0	2	1076
5	1	9	6	5	809.2254902
9	3	7	10	7	426.2897488
8	6	2	7	4	87.61235995
3	0	3	9	4	107
8	9	9	3	7	809.2144199
0	1	6	7	4	295.6123599
8	1	6	7	5	296.5154499
10	0	10	3	0	1076
9	7	3	5	6	107.6689075
0	7	1	0	7	77
2	6	8	0	4	588
6	1	0	10	1	77.04139269
7	7	1	0	8	77
7	10	6	9	0	292
9	10	2	0	3	84
2	0	5	1	7	203.10721
2	2	8	0	10	588
4	4	0	7	0	76
6	0	0	4	2	77.39794001
0	4	3	4	8	108.59176
4	1	7	4	9	425.29073
7	7	0	9	0	76
0	1	10	6	6	1081.070588
5	10	9	0	2	805
9	5	3	4	6	107.19382
6	5	3	2	1	103.4771213
8	5	8	0	8	588
2	8	2	3	1	84.60205999
3	4	9	7	3	807.70927
4	0	5	1	5	202.50515
5	1	7	2	7	422.3398488
5	5	10	1	10	1079.0103
7	0	5	4	0	201
1	2	4	5	5	143.8907563
1	7	9	0	6	805
6	1	7	6	1	419.845098
0	5	0	8	0	76
9	8	4	6	1	140.845098
0	7	6	0	7	292
0	0	4	10	9	149.3725342
6	1	4	7	1	140.90309
2	7	4	10	10	150.4139269
9	4	0	6	9	83.60588236
10	6	2	3	1	84.60205999
8	9	10	9	2	1078
8	3	5	5	0	201
3	10	9	2	1	805.4771213
7	7	3	1	10	106.0103
0	3	3	10	7	110.2897488
2	4	10	7	10	1085.0309
8	10	0	1	0	76
1	7	5	7	1	201.90309
3	4	2	2	10	88.77121255
6	8	4	10	4	144.1655707
4	10	9	5	3	807.3344538
9	10	9	6	0	805
3	1	3	10	2	105.0827854
3	4	4	6	6	145.0705882
6	8	8	1	1	588.30103
5	10	1	8	8	84.63394008
8	4	4	10	9	149.3725342
0	7	9	2	7	808.3398488
0	3	9	0	0	805
6	6	1	4	2	78.39794001
4	5	8	8	8	595.6339401
6	3	10	3	9	1081.41854
5	8	2	9	10	94
7	4	4	2	8	143.81697
8	9	3	0	9	103
3	7	10	2	9	1080.294091
9	9	0	2	2	76.95424251
8	3	8	5	6	592.6689075
4	5	9	0	7	805
7	2	5	4	4	203.79588
5	4	7	3	9	424.4185399
9	1	4	9	3	143
4	10	10	3	4	1078.40824
10	5	4	10	0	140
6	1	1	4	3	79.09691001
3	6	8	10	9	597.3725342
2	2	2	7	4	87.61235995
10	8	10	10	2	1078.082785
9	8	6	4	10	298.9897
1	7	6	2	4	293.908485
4	2	4	10	3	143.1241781
3	0	7	4	5	422.49485
7	4	7	10	9	428.3725342
6	9	4	4	10	146.9897
3	10	10	1	8	1078.40824
9	0	0	5	4	79.112605
8	1	10	9	2	1078
7	5	10	3	6	1079.61236
7	10	9	7	2	806.80618
9	7	1	9	6	83
4	8	6	7	0	292
7	0	6	10	2	294.0827854
10	10	5	3	5	204.0103
5	6	2	7	6	89.41853992
9	9	4	10	6	146.2483561
