1	2	4	1	6	3.891820298
0	1	0	8	1	2.197224577
3	5	0	9	10	5.023880521
6	6	10	5	6	5.488937726
6	2	6	10	0	4.941642423
9	9	9	5	8	5.860786223
0	2	10	8	10	5.375278408
7	3	1	4	9	4.96284463
4	1	0	6	2	3.688879454
8	1	10	1	4	4.553876892
6	5	8	5	10	5.65248918
3	6	3	9	8	5.318119994
0	4	8	9	0	4.682131227
2	8	8	5	4	5.087596335
9	10	8	3	0	4.394449155
1	5	2	2	3	3.688879454
0	3	10	3	6	4.762173935
8	9	1	9	3	5.375278408
9	4	2	5	4	4.905274778
5	2	7	3	6	4.836281907
8	8	9	8	9	6.052089169
3	10	6	5	7	5.429345629
1	0	6	2	9	4.343805422
9	5	0	8	9	5.472270674
8	9	2	2	10	5.429345629
2	1	5	1	1	2.772588722
1	8	0	0	4	3.583518938
1	8	0	2	7	4.394449155
6	9	5	8	0	5.075173815
4	5	8	7	10	5.666426688
10	5	1	3	6	4.9698133
2	9	10	4	7	5.442417711
3	8	0	7	2	4.59511985
9	7	5	5	2	4.990432587
8	3	2	7	2	4.762173935
0	0	2	10	9	3.63758616
6	10	9	4	4	5.298317367
9	4	7	6	8	5.634789603
3	6	9	1	7	4.9698133
0	3	8	1	5	4.189654742
7	10	2	0	5	4.553876892
5	8	8	8	1	5.241747015
10	6	1	4	6	5.135798437
6	4	1	10	9	5.342334252
0	7	2	9	8	5.030437921
10	5	4	4	10	5.583496309
1	1	8	0	9	4.49980967
2	5	4	5	9	5.036952602
1	10	8	1	8	5.141663557
1	8	4	10	8	5.455321115
10	3	3	9	1	5.075173815
2	4	2	4	10	4.718498871
9	5	7	2	6	5.123963979
2	5	9	7	5	5.257495372
4	10	4	3	0	3.988984047
4	3	0	6	9	4.65396035
0	9	9	4	10	5.529429088
3	2	6	0	9	4.59511985
4	6	4	2	5	4.584967479
10	8	1	1	9	5.247024072
10	0	3	0	6	4.356708827
7	1	6	3	1	4.025351691
10	10	2	1	1	3.784189634
10	2	8	7	0	4.941642423
1	10	7	9	2	5.288267031
0	0	9	9	3	4.682131227
8	7	7	2	0	3.784189634
2	0	2	2	7	3.583518938
1	6	7	2	6	4.718498871
0	6	6	3	7	4.787491743
2	7	1	7	2	4.49980967
7	6	8	5	2	4.990432587
3	7	7	8	2	5.135798437
2	2	3	2	10	4.430816799
4	7	5	10	0	5.075173815
5	9	0	6	7	5.204006687
9	4	1	0	10	4.941642423
1	3	4	5	1	3.871201011
8	2	8	2	6	4.9698133
1	1	10	5	1	4.276666119
10	8	0	10	7	5.723585102
5	6	6	9	0	5.030437921
5	5	0	2	1	3.401197382
3	4	10	2	0	3.526360525
2	9	2	10	3	5.129898715
0	4	0	10	9	4.33073334
5	10	9	5	4	5.375278408
9	7	5	3	9	5.529429088
0	2	4	9	5	4.430816799
2	9	5	8	4	5.257495372
3	6	9	5	10	5.598421959
1	4	8	7	6	5.129898715
9	4	10	3	1	4.521788577
1	1	4	2	1	2.890371758
6	4	5	10	5	5.416100402
7	7	5	2	3	4.553876892
0	9	5	7	9	5.411646052
1	2	10	1	9	4.86753445
2	1	9	10	9	5.429345629
7	7	5	1	6	4.890349128
