0	5	5	8	0	4955
4	5	1	10	6	979
0	7	8	2	1	7955
9	9	10	5	1	9964
1	0	8	6	10	7965
8	6	4	6	3	3979
3	6	3	1	2	2961
2	3	4	6	0	3955
7	6	2	8	1	1962
5	1	2	4	0	1955
8	2	10	2	5	9995
1	1	4	2	10	3965
4	5	7	6	3	6967
0	9	3	10	7	2955
7	4	6	0	9	6018
7	4	7	4	2	6969
2	9	2	8	3	1961
6	9	5	6	6	4991
1	8	6	10	7	5962
2	6	7	1	10	6975
10	9	6	9	2	5975
3	10	6	1	0	5955
7	9	10	0	2	9969
2	6	10	9	3	9961
10	2	4	7	4	3995
9	6	10	6	0	9955
3	1	0	4	0	-45
3	4	6	9	9	5982
6	3	6	2	3	5973
2	6	7	3	4	6963
10	4	3	0	6	3015
3	3	10	10	5	9970
7	4	9	3	2	8969
9	3	10	0	1	9964
6	4	3	6	2	2967
3	7	5	1	3	4964
4	1	10	4	2	9963
5	1	10	9	4	9975
5	0	5	10	4	4975
1	7	6	2	7	5962
3	8	9	5	7	8976
3	0	5	0	8	4979
6	5	3	6	10	3015
10	6	6	9	10	6055
4	0	3	1	1	2959
5	5	7	0	9	7000
1	10	6	0	5	5960
10	10	3	7	8	3035
2	6	9	4	7	8969
2	0	6	2	7	5969
7	7	6	8	4	5983
0	2	4	1	8	3955
3	0	2	5	4	1967
9	0	9	1	4	8991
9	0	9	3	4	8991
2	4	10	8	5	9965
6	8	2	1	0	1955
8	9	8	5	6	8003
6	10	3	9	3	2973
8	2	7	7	9	7027
6	5	4	4	2	3967
6	10	2	9	4	1979
6	3	8	6	3	7973
1	5	2	4	3	1958
7	4	7	5	6	6997
4	10	5	4	10	4995
1	6	6	6	6	5961
2	10	10	1	2	9959
2	7	7	3	1	6957
0	10	5	7	5	4955
0	5	0	3	0	-45
5	8	4	3	8	3995
0	10	7	6	1	6955
1	2	3	2	9	2964
8	7	9	8	1	8963
8	1	4	10	7	4011
4	8	1	2	3	967
4	0	6	0	5	5975
7	7	9	8	9	9018
0	9	0	0	9	-45
10	4	4	8	4	3995
5	9	2	5	9	2000
8	4	0	3	1	-37
5	7	2	8	10	2005
5	6	6	1	4	5975
8	4	0	4	5	-5
9	9	4	0	6	4009
0	8	6	2	3	5955
7	2	3	2	7	3004
5	5	5	4	1	4960
10	7	1	10	9	1045
4	8	2	0	3	1967
6	4	0	4	2	-33
0	0	0	7	10	-45
9	10	5	9	8	5027
1	3	6	1	8	5963
3	3	10	1	8	9979
7	5	6	1	2	5969
3	9	1	5	8	979
2	9	6	1	10	5975
