7	9	9	1	8	34
5	3	9	0	2	19
3	9	8	9	6	35
9	2	10	9	3	33
1	6	2	9	10	28
1	1	9	8	6	25
10	2	2	4	0	18
6	10	3	3	10	32
3	9	7	0	7	26
8	7	1	1	3	20
10	7	0	7	9	33
4	3	10	10	8	35
4	2	4	10	7	27
4	6	1	8	9	28
0	3	6	2	1	12
1	2	2	3	7	15
8	9	9	7	2	35
1	6	7	10	9	33
8	8	7	9	10	42
3	10	1	5	1	20
2	5	7	8	8	30
0	8	5	3	8	24
8	3	8	7	9	35
3	1	10	8	3	25
5	2	10	9	8	34
8	0	10	8	8	34
6	3	4	6	8	27
5	7	8	6	5	31
1	0	7	1	7	16
5	5	9	2	5	26
8	1	7	5	4	25
9	10	2	3	6	30
7	4	5	9	2	27
1	6	6	7	0	20
8	1	9	4	0	22
8	7	8	0	4	27
8	9	8	1	1	27
4	4	0	3	9	20
8	6	4	0	10	28
7	6	9	4	5	31
10	10	5	5	0	30
6	1	4	1	9	21
2	4	2	8	1	17
0	9	9	7	6	31
10	2	4	5	0	21
0	9	1	1	2	13
1	10	7	6	4	28
10	4	2	4	3	23
5	5	8	2	9	29
5	0	0	8	0	13
7	4	1	9	8	29
8	3	8	2	7	28
0	7	1	4	6	18
10	4	7	6	10	37
2	0	3	8	2	15
10	9	3	9	0	31
8	4	5	1	6	24
8	7	0	7	3	25
7	5	9	2	7	30
9	2	0	8	4	23
2	3	7	8	10	30
7	10	0	3	5	25
10	0	3	7	4	24
5	1	1	10	0	17
0	3	8	4	5	20
2	9	9	6	4	30
3	7	6	6	1	23
0	1	9	10	2	22
5	1	4	7	0	17
6	6	3	7	7	29
9	10	6	3	5	33
8	8	0	5	1	22
0	8	3	4	1	16
6	1	3	0	6	16
3	3	9	9	8	32
2	2	6	7	9	26
9	2	2	2	10	25
6	1	0	8	4	19
7	1	7	2	9	26
2	6	9	7	10	34
7	4	1	8	4	24
5	6	2	6	1	20
2	4	5	3	0	14
3	7	0	6	4	20
10	8	7	7	8	40
6	8	3	5	6	28
8	6	7	9	8	38
2	3	8	6	6	25
5	5	5	4	10	29
7	5	5	7	9	33
9	5	8	4	1	27
8	0	0	3	7	18
7	7	7	8	4	33
2	10	3	2	5	22
2	1	10	5	7	25
5	0	7	7	6	25
1	10	0	6	6	23
7	6	7	9	6	35
0	2	6	3	3	14
9	4	2	5	8	28
