15	0.004166667	0.008333333	30.32636	-0.4093845	-22.27778	99.99372	99.74185219
15	0.0125	0.008333333	30.35232	-0.409656	-22.2825	99.95981	99.73936766
15	0.02083334	0.008333333	30.3856	-0.4100192	-22.28844	100.0451	99.73673698
15	0.02916666	0.008333333	30.41037	-0.4103128	-22.29346	99.97819	99.7341063
15	0.0375	0.008333333	30.44402	-0.4106209	-22.29863	100.0289	99.73181663
15	0.04583334	0.008333333	30.47063	-0.4108838	-22.30322	99.98672	99.7293321
15	0.05416668	0.008333333	30.49944	-0.4111995	-22.30848	99.9983	99.72699372
15	0.0625	0.008333333	30.52655	-0.4115178	-22.31376	100.0413	99.72441175
15	0.07083332	0.008333333	30.5564	-0.4117666	-22.31812	99.98322	99.72226823
15	0.07916666	0.008333333	30.5841	-0.4120181	-22.32252	99.97235	99.71988113
15	0.0875	0.008333333	30.6117	-0.4124667	-22.32945	99.99397	99.71734788
15	0.09583332	0.008333333	30.63694	-0.4128234	-22.3352	99.98051	99.71496078
15	0.1041666	0.008333333	30.67417	-0.4131037	-22.33994	100.0393	99.71267112
15	0.1125	0.008333333	30.69738	-0.4133389	-22.34408	99.9407	99.71033273
15	0.1208333	0.008333333	30.72578	-0.4135347	-22.34772	100.0291	99.70740975
15	0.1291666	0.008333333	30.74724	-0.4137456	-22.35152	100.0009	99.70473036
15	0.1375	0.008333333	30.77926	-0.4139484	-22.35523	100.0438	99.70190481
15	0.1458333	0.008333333	30.81095	-0.4142188	-22.35983	99.92795	99.69898183
15	0.1541667	0.008333333	30.8344	-0.4145144	-22.36476	100.0609	99.69615628
15	0.1625	0.008333333	30.86001	-0.4148536	-22.37023	99.99545	99.69318459
15	0.1708334	0.008333333	30.889	-0.4151513	-22.37518	99.98955	99.69045647
15	0.1791666	0.008333333	30.92016	-0.4154066	-22.37958	99.992	99.68748478
15	0.1875	0.008333333	30.94267	-0.415695	-22.38439	100.0268	99.68417207
15	0.1958334	0.008333333	30.97518	-0.4159881	-22.38926	99.98408	99.6810055
15	0.2041667	0.008333333	31.00169	-0.4162606	-22.39388	100.033	99.67827739
15	0.2125	0.008333333	31.03289	-0.416552	-22.39875	99.99459	99.67554928
15	0.2208333	0.008333333	31.06248	-0.4168832	-22.40416	99.98824	99.67282116
15	0.2291667	0.008333333	31.08928	-0.4172012	-22.40939	99.96226	99.67019048
15	0.2375	0.008333333	31.12235	-0.41754	-22.4149	100.0194	99.66678034
15	0.2458334	0.008333333	31.15115	-0.4178814	-22.42048	99.99804	99.66414966
15	0.2541666	0.008333333	31.18272	-0.4181262	-22.42478	99.97675	99.66117796
15	0.2625	0.008333333	31.21276	-0.418471	-22.43042	100.0392	99.65849856
15	0.2708334	0.008333333	31.2384	-0.4187825	-22.43561	99.95226	99.65567302
15	0.2791667	0.008333333	31.27865	-0.4191311	-22.44132	100.0346	99.65289619
15	0.2875	0.008333333	31.30322	-0.419586	-22.44844	100.023	99.64968091
15	0.2958333	0.008333333	31.33604	-0.4200628	-22.45584	99.98778	99.64651435
15	0.3041667	0.008333333	31.37018	-0.4205306	-22.46314	99.99702	99.64359137
15	0.3125	0.008333333	31.40455	-0.4209572	-22.46992	100.0012	99.64042481
15	0.3208333	0.008333333	31.4409	-0.4213966	-22.47689	99.99359	99.63813514
15	0.3291667	0.008333333	31.4737	-0.4218488	-22.48405	99.99215	99.63555317
15	0.3375	0.008333333	31.51002	-0.4223666	-22.49208	100.0088	99.63272763
15	0.3458333	0.008333333	31.54135	-0.4229556	-22.50106	99.98739	99.62946363
15	0.3541666	0.008333333	31.57402	-0.4235951	-22.51074	100.0022	99.62624836
15	0.3625	0.008333333	31.61317	-0.4242284	-22.52033	100	99.62303308
15	0.3708334	0.008333333	31.65202	-0.4248291	-22.52953	100.0129	99.6201101
15	0.3791666	0.008333333	31.68882	-0.425372	-22.538	99.99391	99.61733327
15	0.3875	0.008333333	31.72456	-0.4260046	-22.54767	99.98178	99.61392313
15	0.3958334	0.008333333	31.7622	-0.4266859	-22.55798	100.0111	99.61090271
15	0.4041666	0.008333333	31.7992	-0.4273641	-22.56827	100.0055	99.60754129
15	0.4125	0.008333333	31.83986	-0.4280322	-22.57844	99.9705	99.60413114
15	0.4208333	0.008333333	31.8837	-0.4287656	-22.58951	100.0068	99.60062357
15	0.4291667	0.008333333	31.92675	-0.4294336	-22.59975	100.0285	99.59750572
15	0.4375	0.008333333	31.96675	-0.4301016	-22.61004	99.99058	99.59463146
15	0.4458333	0.008333333	32.00858	-0.4308562	-22.62148	100.001	99.59141618
15	0.4541667	0.008333333	32.05285	-0.4316214	-22.63308	100	99.58790861
15	0.4625	0.008333333	32.10107	-0.4324906	-22.64609	100.0077	99.58435232
15	0.4708334	0.008333333	32.14296	-0.4332912	-22.65824	99.99509	99.58118576
15	0.4791666	0.008333333	32.1912	-0.4341182	-22.67076	100.0166	99.57797048
15	0.4875	0.008333333	32.24	-0.434985	-22.68386	99.95156	99.57485263
15	0.4958334	0.008333333	32.28383	-0.4358742	-22.69728	100.0397	99.57129634
15	0.5041666	0.008333333	32.3316	-0.4368187	-22.71145	99.99478	99.56847079
15	0.5125	0.008333333	32.38062	-0.4377414	-22.72536	99.98176	99.56515808
15	0.5208332	0.008333333	32.43118	-0.4387211	-22.74006	100.0484	99.56150436
