5	10	4	7	1	14962.75
5	1	6	1	9	14224.95
5	8	0	2	5	14242.25
5	1	4	1	0	13912.95
5	6	4	5	7	14576.15
5	7	3	1	7	14471.95
7	3	10	2	2	14822.51
9	6	9	1	10	15068.47
9	7	0	6	6	14245.97
7	3	9	5	10	14861.41
0	5	8	2	4	14819.6
3	8	4	7	7	14822.49
8	8	8	8	10	15320.44
4	4	6	9	9	14711.22
0	5	9	0	2	14864
6	9	6	8	1	15108.18
9	6	6	0	2	14632.17
3	8	2	2	7	14483.99
0	3	4	8	8	14355.4
7	5	4	0	4	14329.91
2	5	3	6	6	14378.06
2	9	3	10	5	14861.26
9	3	9	1	9	14758.47
9	1	10	3	10	14726.07
5	4	9	7	4	14947.75
1	5	1	5	5	14122.63
9	6	8	5	4	14990.67
5	9	3	1	10	14701.95
10	5	4	7	10	14553.4
8	8	10	0	6	15316.04
6	5	6	0	8	14591.78
5	9	10	9	6	15625.35
4	6	9	3	8	15094.42
9	2	10	3	2	14746.07
2	7	8	8	6	15179.66
5	5	3	4	1	14281.85
2	5	0	10	2	14098.26
10	7	5	2	5	14697.9
6	4	9	4	9	14927.98
0	5	1	0	3	13986
1	4	8	1	8	14736.43
4	10	1	7	7	14689.62
10	3	7	3	9	14583.2
10	5	4	10	7	14593.3
3	5	2	9	9	14367.09
4	8	5	6	2	14860.32
5	10	5	1	8	15003.95
2	3	7	5	0	14538.76
2	6	2	4	0	14260.46
1	7	10	4	1	15258.33
10	1	3	10	8	14092.3
8	8	4	3	3	14689.94
6	7	0	5	8	14242.28
10	1	4	3	10	14060.2
6	2	8	4	0	14526.98
5	5	4	3	2	14379.55
3	0	8	10	2	14486.39
3	9	8	0	8	15213.39
5	4	2	10	10	14300.65
6	3	5	5	10	14417.28
2	2	5	9	4	14349.96
3	0	4	7	1	13962.49
9	9	2	4	6	14621.37
1	6	8	0	10	14933.13
3	4	9	1	6	14827.69
6	2	0	7	10	13808.88
6	10	3	7	6	14901.88
8	8	1	7	3	14450.14
4	4	2	3	3	14067.42
0	9	1	10	4	14629
4	1	3	10	1	14021.52
5	9	3	7	0	14741.75
1	5	0	3	10	14015.03
8	4	10	9	10	15165.74
0	2	9	2	9	14680.6
8	3	3	7	1	14152.14
0	3	6	0	7	14381
1	0	6	9	3	14250.83
2	6	0	3	3	14045.16
6	1	5	8	1	14197.18
1	1	5	3	2	14090.03
8	5	2	2	6	14174.64
4	1	10	10	1	14798.52
3	0	0	6	6	13545.19
9	5	9	2	8	14971.77
0	6	1	5	4	14212.5
5	0	6	9	7	14291.35
5	5	0	0	6	13905.65
3	5	9	6	6	15044.19
7	0	3	2	3	13755.51
5	0	10	8	6	14702.05
9	9	7	2	4	15109.77
1	3	4	8	10	14375.53
8	1	4	8	1	14086.44
6	5	1	3	10	14126.68
4	6	5	4	7	14663.72
6	10	1	1	6	14540.08
9	6	10	9	5	15315.87
7	1	5	10	6	14293.91
0	0	7	2	6	14228.6
