3	0	6	2	0	0.556408889
2	0	6	3	0	0.922692578
9	7	9	9	2	9849.829094
8	6	5	10	8	125188.723
10	9	6	10	2	704.3077591
8	10	5	8	4	7269.772775
9	0	8	8	5	101593.5991
2	4	6	7	7	83875.51597
8	5	6	1	4	176.3832802
1	9	6	3	0	13.46771714
5	5	2	3	5	102.7027493
2	9	0	2	1	83.3292364
7	8	1	7	7	8.293113762
7	2	9	4	9	97706.10808
1	4	2	4	7	2995.387822
10	7	8	8	8	192079.8762
0	2	3	1	9	772.41649
3	6	1	6	2	3.291274569
8	10	7	1	5	1778.806381
2	8	8	7	6	106769.4146
10	2	7	0	7	465.7721902
4	7	7	9	6	127590.3492
7	10	0	5	9	3881.934063
1	9	3	1	3	51.29387363
6	6	1	9	8	1711.905921
8	9	3	9	0	4866.962514
7	10	10	1	10	1450.12832
2	4	7	2	3	1488.078939
3	3	4	0	10	20.97153076
2	9	1	1	5	20.97565062
2	0	8	4	6	36782.85884
6	6	8	2	2	1.194641323
4	0	0	7	6	0.921926979
6	3	5	9	7	89658.03951
9	6	7	4	8	29118.93418
9	4	4	1	6	151.8647814
6	2	8	10	2	22744.62194
6	7	9	2	4	1353.120603
9	5	7	4	3	1639.213493
2	10	9	9	1	5005.198987
8	3	9	0	1	549.5331088
7	2	5	8	3	11945.4959
10	6	3	0	8	3886.033859
10	7	10	3	2	153.8733286
6	9	2	6	10	5693.887
8	1	3	8	1	246.0549685
2	4	3	3	6	2420.929779
7	9	1	7	9	41.77846005
2	5	10	10	7	481884.3816
6	1	6	4	1	330.4268544
4	4	1	6	5	352.2354885
5	4	7	4	3	4889.390471
1	5	7	6	3	15792.55047
3	9	3	7	3	2269.727651
10	8	6	4	1	3607.585527
0	2	10	10	8	639759.2883
4	5	0	0	4	177.5757854
7	8	6	0	1	2612.573687
3	4	3	4	5	2766.593565
2	10	6	3	8	18128.60444
6	7	2	7	2	58.91125962
7	5	10	5	8	135435.5374
6	9	3	10	5	10848.85062
10	10	3	8	0	11083.644
1	4	9	8	6	184408.3874
9	7	1	4	8	913.1077389
1	10	5	8	3	14143.96722
4	4	4	5	4	4725.793531
7	7	5	3	2	187.688332
9	0	10	9	2	32630.93532
1	7	3	7	6	15089.64245
3	10	9	6	9	219927.6861
5	2	6	4	3	4224.612303
5	4	2	2	0	302.4067724
5	4	4	1	7	151.779938
10	5	9	8	1	360.3288755
3	2	9	5	9	162162.426
5	3	8	1	6	1192.669312
5	4	7	2	5	2868.236201
10	2	4	8	7	41276.82698
3	3	1	4	4	140.9427466
7	3	3	0	7	388.8307572
9	10	9	5	0	8209.231519
7	3	4	7	7	31250.60876
8	3	9	1	6	887.5170119
6	2	2	7	2	312.4966272
8	5	1	1	1	1475.948571
5	7	0	4	7	783.3950937
4	8	0	6	8	493.7968446
2	2	6	6	10	128775.1264
3	6	8	7	3	24807.16903
9	1	10	9	6	281179.9424
6	3	9	6	5	64831.20456
1	7	6	10	1	3271.894889
8	0	1	1	5	16.06618347
4	3	3	7	0	89.87711208
3	3	8	3	3	4547.052281
3	4	5	7	2	4073.174587
8	0	3	5	9	18508.63755
0	9	8	10	0	0.213229896
