4	3	5	10	1	132
3	5	7	3	8	165
9	5	4	0	3	54
5	2	2	7	9	144
7	6	0	1	4	65
4	10	7	5	9	294
8	7	1	3	2	80
8	1	7	4	2	96
5	6	3	7	6	182
10	8	8	7	4	286
10	3	3	5	9	224
1	9	5	1	3	60
2	3	8	2	8	130
8	7	7	7	9	352
2	2	5	9	3	108
2	0	4	0	5	30
1	8	5	9	9	252
8	1	5	10	0	140
3	9	10	0	4	88
8	7	4	2	5	133
2	0	1	0	9	27
2	7	8	3	3	102
1	4	4	9	5	126
4	3	4	9	4	143
3	6	8	1	3	68
10	8	5	4	1	115
2	7	10	4	2	114
1	4	7	1	2	36
3	2	5	9	8	170
2	6	0	7	5	96
8	9	9	7	9	416
4	0	4	7	1	64
0	9	5	5	1	84
0	6	5	0	1	11
10	6	10	1	9	260
9	8	9	0	10	260
5	9	4	7	9	288
6	4	8	8	3	198
2	5	5	5	7	144
0	8	7	6	8	210
5	4	7	3	1	64
6	5	1	7	5	144
0	5	9	7	3	140
2	5	9	6	7	208
9	9	9	2	6	216
0	4	7	10	5	165
10	5	7	8	6	308
2	6	1	9	4	117
3	5	9	8	3	187
7	8	6	2	5	147
8	1	0	2	0	18
7	10	4	4	8	252
0	9	8	4	5	153
0	8	6	9	7	224
5	4	4	2	3	65
9	10	3	8	6	308
0	7	9	7	7	224
5	2	0	10	4	98
2	0	3	2	8	50
7	7	5	0	8	152
2	8	8	10	8	324
4	4	8	5	1	96
9	1	2	10	7	204
3	3	8	6	0	84
4	7	6	5	4	153
0	0	7	3	4	49
4	1	9	8	8	224
4	1	7	10	2	144
0	1	1	4	1	10
4	2	3	9	8	153
0	10	9	6	2	152
1	1	10	5	2	84
8	0	3	5	4	99
0	9	7	5	4	144
6	6	2	5	8	182
3	5	8	7	2	144
5	8	7	8	6	280
2	0	8	2	3	50
3	3	4	5	8	130
3	3	4	5	10	150
4	0	8	1	7	96
10	2	2	7	3	140
9	5	10	10	4	336
9	9	9	10	2	324
2	2	8	7	5	144
3	9	9	4	5	189
5	9	8	2	0	44
5	8	8	7	9	336
10	9	4	0	10	230
5	8	6	3	1	76
3	7	9	2	3	95
0	6	10	1	0	16
9	5	1	6	8	210
2	6	6	4	8	168
5	8	1	6	8	196
4	6	0	2	9	110
8	7	4	0	1	19
3	1	2	6	5	66
1	9	4	8	7	210
2	1	10	3	5	104
