8	1	7	7	7	2752
2	0	2	1	3	1
1	10	10	1	5	511
8	0	2	6	8	6
2	4	10	9	10	7213
4	10	1	7	7	1977
7	1	6	2	10	843
0	10	2	2	3	12
4	9	8	8	1	2321
3	9	7	2	5	1901
4	1	2	1	10	82
8	8	7	4	9	16140
9	6	9	0	7	6
0	6	1	7	10	13
4	2	5	10	9	3612
7	8	1	5	3	853
0	9	6	10	5	19
9	10	8	5	10	36015
0	6	7	6	0	12
7	6	7	10	8	23536
2	3	4	7	5	850
0	8	4	0	2	8
7	6	8	1	10	3367
7	10	1	4	9	2534
8	2	7	4	7	3142
7	9	4	4	3	3037
3	6	1	2	1	44
4	3	3	2	10	725
0	5	3	9	4	14
7	7	9	10	1	4427
0	5	10	6	6	11
7	3	7	6	3	2655
0	1	3	6	10	7
3	5	1	2	3	97
5	10	2	10	4	4020
5	10	2	2	1	212
3	8	4	3	8	2315
8	3	8	10	1	1933
2	8	8	7	10	8975
7	3	3	2	5	635
6	8	9	7	10	30255
7	9	5	4	4	5053
7	4	4	2	7	1574
6	1	9	9	6	2926
9	5	10	8	10	36013
6	3	10	6	1	1089
8	4	9	9	9	23341
9	0	4	6	8	6
2	6	3	1	10	367
7	0	10	6	1	6
7	9	0	5	4	14
10	4	0	4	7	8
0	8	6	3	5	11
5	5	3	5	9	3385
9	8	3	2	3	1306
9	0	6	6	2	6
5	3	3	3	0	6
10	8	1	9	4	2897
3	7	7	6	6	5305
5	7	7	8	1	1975
7	9	3	7	2	2662
9	10	10	1	9	8111
8	9	1	9	10	6498
8	8	4	4	5	5132
0	8	4	6	0	14
2	6	0	7	8	13
8	0	2	6	9	6
9	3	4	8	2	1739
4	8	1	2	0	10
3	2	3	9	7	1145
4	5	0	8	4	13
2	5	0	4	8	9
10	4	4	10	9	14414
1	5	2	0	8	5
7	0	9	4	2	4
4	4	6	1	0	5
5	4	4	9	8	5773
2	1	2	4	8	133
4	1	3	4	1	53
10	9	8	3	6	12972
4	4	10	0	9	4
0	0	0	4	3	4
9	5	5	10	0	15
10	7	7	9	5	22066
8	4	10	6	1	1930
4	2	4	0	5	2
4	0	5	7	2	7
5	2	9	1	9	813
3	4	5	6	6	2170
0	8	1	2	3	10
1	5	5	5	8	1010
6	7	7	8	3	7071
5	6	1	4	5	610
4	7	8	5	1	1132
0	8	3	1	3	9
9	7	9	3	1	1711
3	6	10	1	8	1447
1	4	7	1	8	229
2	2	7	0	2	2
3	4	5	6	0	10
