9	5	6	8	1	2.197224577
4	0	10	6	2	1.386294361
8	8	3	0	2	2.079441542
3	1	10	0	9	1.098612289
6	8	4	7	6	1.791759469
3	5	3	7	6	1.098612289
6	1	4	2	0	1.791759469
1	8	4	5	8	0
7	0	0	3	7	1.945910149
2	7	3	3	9	0.693147181
7	7	8	5	10	1.945910149
5	8	7	0	7	1.609437912
10	5	10	8	0	2.302585093
10	4	7	10	8	2.302585093
7	6	5	6	3	1.945910149
8	4	5	3	6	2.079441542
2	4	8	5	10	0.693147181
4	3	4	6	6	1.386294361
2	10	1	5	9	0.693147181
4	8	5	5	6	1.386294361
6	2	5	1	0	1.791759469
10	8	1	4	0	2.302585093
8	5	5	2	0	2.079441542
5	3	2	4	9	1.609437912
1	8	7	1	1	0
4	0	1	5	0	1.386294361
9	10	1	5	0	2.197224577
9	10	1	3	4	2.197224577
5	10	9	3	2	1.609437912
2	0	0	2	2	0.693147181
9	2	0	5	2	2.197224577
5	9	4	6	9	1.609437912
3	10	8	10	9	1.098612289
2	3	6	1	2	0.693147181
9	7	0	6	3	2.197224577
6	2	1	2	6	1.791759469
6	3	1	2	10	1.791759469
4	2	3	3	5	1.386294361
10	10	7	0	5	2.302585093
2	5	8	7	0	0.693147181
6	4	7	3	9	1.791759469
2	7	7	3	8	0.693147181
2	0	10	0	3	0.693147181
8	6	8	7	10	2.079441542
10	4	8	5	8	2.302585093
3	4	6	4	3	1.098612289
6	2	9	10	9	1.791759469
5	9	3	7	6	1.609437912
10	0	1	6	10	2.302585093
5	9	4	9	9	1.609437912
7	8	8	7	10	1.945910149
10	8	2	2	10	2.302585093
8	1	9	7	10	2.079441542
3	3	4	1	0	1.098612289
9	10	2	2	0	2.197224577
5	5	8	0	6	1.609437912
1	2	9	1	4	0
2	6	9	6	5	0.693147181
9	8	10	7	3	2.197224577
2	1	3	0	8	0.693147181
8	5	10	1	2	2.079441542
2	1	2	6	2	0.693147181
8	2	9	10	5	2.079441542
2	2	4	8	7	0.693147181
10	6	1	10	6	2.302585093
10	9	0	7	2	2.302585093
5	8	8	8	9	1.609437912
1	1	9	2	2	0
5	4	6	1	10	1.609437912
7	8	9	8	9	1.945910149
10	4	8	10	6	2.302585093
9	9	7	7	1	2.197224577
4	1	5	0	1	1.386294361
10	10	0	2	8	2.302585093
8	0	5	7	6	2.079441542
9	10	7	4	4	2.197224577
1	5	0	2	10	0
4	7	4	3	6	1.386294361
10	6	7	7	6	2.302585093
7	4	9	2	0	1.945910149
8	1	9	5	6	2.079441542
5	3	8	5	8	1.609437912
9	7	10	1	0	2.197224577
9	4	6	8	1	2.197224577
3	1	1	10	9	1.098612289
8	7	9	9	7	2.079441542
9	0	4	1	9	2.197224577
1	10	6	2	3	0
8	9	0	3	1	2.079441542
1	10	3	8	8	0
9	2	4	4	4	2.197224577
1	1	9	1	10	0
