8	1	7	4	7	1762
4	9	5	8	1	1830
4	4	7	9	0	1762
6	0	8	3	2	1728
4	4	2	4	1	1932
10	7	1	9	10	1966
10	10	9	6	0	1694
9	7	4	1	8	1864
1	0	9	8	8	1694
1	7	3	10	3	1898
1	7	8	3	0	1728
1	5	3	8	7	1898
6	3	4	2	2	1864
3	5	5	10	5	1830
3	6	6	6	10	1796
10	4	5	3	5	1830
4	3	7	1	7	1762
4	3	3	10	4	1898
7	2	9	9	1	1694
1	5	1	7	1	1966
10	5	1	10	7	1966
7	4	9	5	0	1694
1	2	9	3	10	1694
10	8	9	3	2	1694
7	10	8	3	7	1728
6	1	9	7	4	1694
1	3	10	5	7	1660
6	7	3	0	2	1898
9	5	0	0	6	2000
10	3	9	6	7	1694
1	1	9	3	2	1694
7	4	5	8	4	1830
6	0	0	5	2	2000
5	7	9	10	2	1694
10	7	5	8	9	1830
8	4	10	10	3	1660
2	9	2	2	0	1932
1	10	0	7	10	2000
7	9	6	8	7	1796
2	9	0	3	7	2000
0	5	4	5	0	1864
4	3	0	0	5	2000
7	4	5	9	10	1830
8	8	9	10	8	1694
0	9	5	5	0	1830
1	7	3	1	4	1898
10	7	9	5	9	1694
7	0	3	5	8	1898
9	8	9	2	10	1694
10	9	8	0	0	1728
2	4	0	9	2	2000
10	3	4	5	3	1864
7	8	0	2	4	2000
5	4	9	1	10	1694
9	9	8	1	3	1728
1	1	2	10	7	1932
2	1	5	5	1	1830
4	9	6	10	8	1796
3	10	3	5	5	1898
3	8	9	5	7	1694
7	7	9	7	10	1694
7	1	2	2	7	1932
4	2	4	6	4	1864
4	5	0	8	6	2000
10	3	4	0	4	1864
7	10	8	8	7	1728
5	5	5	7	6	1830
2	1	6	0	2	1796
8	7	9	3	6	1694
5	6	8	3	8	1728
7	1	1	6	2	1966
9	8	9	10	9	1694
7	1	8	3	1	1728
3	9	1	3	0	1966
1	0	3	8	4	1898
5	3	10	6	7	1660
0	5	5	10	10	1830
2	10	10	9	1	1660
3	9	10	3	6	1660
10	10	8	6	2	1728
7	7	5	8	2	1830
7	8	4	2	4	1864
0	6	10	4	8	1660
3	1	0	3	8	2000
8	10	8	9	5	1728
9	3	1	1	2	1966
4	1	8	8	9	1728
4	6	9	9	3	1694
10	10	9	7	3	1694
4	1	1	8	4	1966
5	0	4	2	6	1864
10	8	2	3	6	1932
2	6	7	2	4	1762
4	0	8	4	6	1728
0	5	10	1	2	1660
0	8	5	10	10	1830
10	10	9	0	4	1694
6	6	8	2	8	1728
1	1	6	3	5	1796
8	4	4	2	0	1864
